name,meal_type,calories,protein_g,carbs_g,fat_g,food_type,cuisine,is_healthy,tags
Vegetable Poha 7278,breakfast,254,27.8,55.0,24.6,vegetarian,kerala,0,muscle_gain|high_protein
Boiled Eggs 7279,snack,203,18.8,54.6,11.3,non_vegetarian,hyderabadi,1,balanced|beginner
Paneer Sandwich 7280,breakfast,180,8.2,77.3,14.7,vegetarian,punjabi,1,weight_loss|light
Hyderabadi Biryani 7281,lunch,354,16.2,70.1,16.2,non_vegetarian,bengali,1,balanced|beginner
Kadhi Rice 7282,lunch,401,31.5,65.1,15.9,vegetarian,kerala,1,muscle_gain|high_protein
Boiled Eggs 7283,snack,231,8.3,63.0,12.5,non_vegetarian,gujarati,1,improve_stamina|carb_rich
Corn Chaat 7284,snack,93,13.1,22.6,10.3,vegan,mixed,1,improve_stamina|carb_rich
Tofu Stir Fry 7285,lunch,662,12.3,21.2,4.7,vegan,maharashtrian,0,balanced|beginner
Protein Shake 7286,snack,237,8.5,28.6,6.1,vegetarian,punjabi,1,improve_stamina|carb_rich
Buttermilk 7287,snack,141,16.9,27.8,8.0,vegetarian,kerala,1,weight_loss|light
Roti Sabji 7288,dinner,350,5.3,22.3,9.6,vegetarian,punjabi,1,weight_loss|light
Sabudana Khichdi 7289,breakfast,175,44.8,52.6,12.9,vegetarian,hyderabadi,1,muscle_gain|high_protein
Roasted Chana 7290,snack,146,8.7,61.1,14.5,vegan,hyderabadi,1,weight_loss|light
Dal Rice 7291,lunch,401,17.3,79.8,24.9,vegetarian,maharashtrian,0,improve_stamina|carb_rich
Boiled Eggs 7292,snack,277,18.8,73.7,9.3,non_vegetarian,gujarati,1,weight_loss|light
Protein Shake 7293,snack,238,23.5,59.2,13.5,vegetarian,bengali,1,muscle_gain|high_protein
Egg Curry 7294,dinner,522,14.8,61.7,19.5,non_vegetarian,hyderabadi,0,weight_loss|light
Tofu Curry 7295,dinner,550,11.9,64.9,9.2,vegan,south_indian,0,weight_loss|light
Roti Sabji 7296,dinner,594,12.4,33.7,21.7,vegetarian,punjabi,0,weight_loss|light
Idli Sambar 7297,breakfast,429,14.4,77.0,10.7,vegetarian,bengali,1,balanced|beginner
Dal Rice 7298,lunch,446,14.2,31.9,5.6,vegetarian,kerala,1,balanced|beginner
Vegetable Khichdi 7299,lunch,432,10.5,20.1,18.3,vegetarian,rajasthani,0,weight_loss|light
Tofu Stir Fry 7300,lunch,543,19.7,79.9,22.9,vegan,gujarati,0,weight_loss|light
Dal Rice 7301,lunch,589,18.1,64.6,18.1,vegetarian,north_indian,0,weight_loss|light
Mixed Veg Curry 7302,dinner,437,15.3,76.0,18.0,vegetarian,south_indian,1,balanced|beginner
Boiled Eggs 7303,snack,255,7.6,22.0,24.0,non_vegetarian,kerala,0,improve_stamina|carb_rich
Peanut Chaat 7304,snack,211,19.6,22.2,17.9,vegetarian,gujarati,1,improve_stamina|carb_rich
Fruit Salad 7305,snack,290,34.3,54.8,18.3,vegan,punjabi,0,muscle_gain|high_protein
Boiled Eggs 7306,snack,295,26.1,74.3,10.4,non_vegetarian,hyderabadi,1,muscle_gain|high_protein
Masala Omelette 7307,breakfast,241,12.3,45.9,6.2,non_vegetarian,hyderabadi,1,balanced|beginner
Buttermilk 7308,snack,109,28.3,22.1,8.3,vegetarian,kerala,1,muscle_gain|high_protein
Fruit Salad 7309,snack,89,19.9,43.7,20.3,vegan,mixed,0,weight_loss|light
Chicken Curry Rice 7310,lunch,488,6.9,69.0,11.7,non_vegetarian,north_indian,1,balanced|beginner
Chicken Curry Rice 7311,lunch,438,21.4,50.2,4.2,non_vegetarian,gujarati,1,muscle_gain|high_protein
Tofu Curry 7312,dinner,597,18.3,27.2,4.2,vegan,hyderabadi,0,improve_stamina|carb_rich
Tofu Scramble 7313,breakfast,372,12.3,55.4,22.1,vegan,gujarati,0,improve_stamina|carb_rich
Pav Bhaji 7314,lunch,480,27.9,69.1,19.7,vegetarian,north_indian,0,muscle_gain|high_protein
Paneer Bhurji 7315,dinner,424,15.1,33.2,8.5,vegetarian,hyderabadi,1,improve_stamina|carb_rich
Kadhi Rice 7316,lunch,665,7.9,21.5,10.2,vegetarian,rajasthani,0,improve_stamina|carb_rich
Fruit Salad 7317,snack,240,8.8,49.2,20.2,vegan,maharashtrian,0,balanced|beginner
Corn Chaat 7318,snack,227,12.4,58.3,19.4,vegan,gujarati,0,balanced|beginner
Vegetable Soup 7319,dinner,470,7.7,39.9,17.1,vegan,gujarati,1,balanced|beginner
Upma 7320,breakfast,319,11.6,45.9,11.7,vegetarian,south_indian,1,balanced|beginner
Masala Omelette 7321,breakfast,186,36.3,26.9,6.6,non_vegetarian,hyderabadi,1,muscle_gain|high_protein
Corn Chaat 7322,snack,228,20.0,67.7,18.2,vegan,bengali,0,weight_loss|light
Dal Tadka 7323,dinner,350,16.7,48.2,14.2,vegetarian,mixed,1,weight_loss|light
Vegetable Soup 7324,dinner,668,8.2,47.0,23.3,vegan,rajasthani,0,improve_stamina|carb_rich
Masala Omelette 7325,breakfast,376,19.4,42.8,11.2,non_vegetarian,punjabi,1,weight_loss|light
Paneer Bhurji 7326,dinner,659,36.3,26.4,5.6,vegetarian,maharashtrian,0,muscle_gain|high_protein
Paneer Bhurji 7327,dinner,523,42.5,21.9,13.4,vegetarian,bengali,0,muscle_gain|high_protein
Thepla 7328,breakfast,441,10.2,73.7,6.2,vegetarian,kerala,1,weight_loss|light
Thepla 7329,breakfast,176,11.1,65.0,7.9,vegetarian,south_indian,1,improve_stamina|carb_rich
Fish Fry 7330,dinner,370,32.3,24.8,6.6,non_vegetarian,kerala,1,muscle_gain|high_protein
Fish Curry Rice 7331,lunch,444,8.4,38.5,9.4,non_vegetarian,kerala,1,improve_stamina|carb_rich
Roti Sabji 7332,dinner,447,6.4,43.1,10.0,vegetarian,rajasthani,1,balanced|beginner
Paneer Bhurji 7333,dinner,413,17.3,52.5,9.5,vegetarian,rajasthani,1,balanced|beginner
Buttermilk 7334,snack,169,13.6,73.5,21.1,vegetarian,bengali,0,weight_loss|light
Paneer Sandwich 7335,breakfast,160,29.7,23.1,16.2,vegetarian,punjabi,1,muscle_gain|high_protein
Vegetable Poha 7336,breakfast,217,7.0,51.5,22.2,vegetarian,hyderabadi,0,improve_stamina|carb_rich
Peanut Chaat 7337,snack,187,19.4,33.5,9.8,vegetarian,hyderabadi,1,muscle_gain|high_protein
Paneer Cubes 7338,snack,114,12.9,73.3,11.7,vegetarian,rajasthani,1,improve_stamina|carb_rich
Paneer Roti 7339,lunch,519,7.4,27.5,9.3,vegetarian,maharashtrian,0,improve_stamina|carb_rich
Tofu Stir Fry 7340,lunch,479,8.1,59.0,23.8,vegan,bengali,0,balanced|beginner
Rajma Chawal 7341,lunch,588,17.2,75.1,5.0,vegetarian,maharashtrian,0,improve_stamina|carb_rich
Paneer Cubes 7342,snack,83,16.7,76.6,7.2,vegetarian,gujarati,1,weight_loss|light
Protein Shake 7343,snack,109,40.1,53.5,9.0,vegetarian,bengali,1,muscle_gain|high_protein
Chicken Curry Rice 7344,lunch,620,19.6,48.0,9.8,non_vegetarian,rajasthani,0,weight_loss|light
Pav Bhaji 7345,lunch,401,5.6,29.4,16.1,vegetarian,hyderabadi,1,improve_stamina|carb_rich
Egg Curry 7346,dinner,456,17.0,30.9,23.3,non_vegetarian,rajasthani,0,balanced|beginner
Fruit Salad 7347,snack,161,14.0,35.3,21.0,vegan,rajasthani,0,weight_loss|light
Fish Fry 7348,dinner,661,19.5,70.0,11.5,non_vegetarian,punjabi,0,muscle_gain|high_protein
Egg Curry 7349,dinner,642,8.9,23.4,15.3,non_vegetarian,rajasthani,0,weight_loss|light
Oats with Milk 7350,breakfast,301,15.9,41.9,14.5,vegetarian,rajasthani,1,improve_stamina|carb_rich
Paneer Cubes 7351,snack,128,7.3,65.3,15.7,vegetarian,hyderabadi,1,improve_stamina|carb_rich
Oats with Milk 7352,breakfast,233,17.7,24.8,12.7,vegetarian,south_indian,1,balanced|beginner
Vegetable Soup 7353,dinner,414,26.7,76.9,7.5,vegan,rajasthani,1,muscle_gain|high_protein
Vegetable Poha 7354,breakfast,445,15.6,33.5,15.2,vegetarian,gujarati,1,weight_loss|light
Corn Chaat 7355,snack,228,14.6,44.6,6.9,vegan,kerala,1,improve_stamina|carb_rich
Dal Tadka 7356,dinner,509,9.7,52.0,24.3,vegetarian,south_indian,0,balanced|beginner
Roti Sabji 7357,dinner,393,33.4,56.1,11.5,vegetarian,rajasthani,1,muscle_gain|high_protein
Paneer Bhurji 7358,dinner,448,7.6,37.0,24.4,vegetarian,maharashtrian,0,improve_stamina|carb_rich
Vegetable Soup 7359,dinner,412,14.2,28.6,21.0,vegan,kerala,0,weight_loss|light
Fruit Salad 7360,snack,240,8.7,34.6,17.3,vegan,gujarati,1,weight_loss|light
Boiled Eggs 7361,snack,216,14.4,79.5,16.8,non_vegetarian,south_indian,1,balanced|beginner
Vegetable Khichdi 7362,lunch,448,38.6,61.9,8.0,vegetarian,north_indian,1,muscle_gain|high_protein
Boiled Eggs 7363,snack,100,14.8,45.9,12.3,non_vegetarian,north_indian,1,weight_loss|light
Peanut Chaat 7364,snack,89,14.5,32.7,17.5,vegetarian,gujarati,1,weight_loss|light
Mixed Veg Curry 7365,dinner,462,19.7,66.1,3.4,vegetarian,hyderabadi,1,weight_loss|light
Mixed Veg Curry 7366,dinner,498,12.6,53.2,7.5,vegetarian,north_indian,1,weight_loss|light
Roasted Chana 7367,snack,186,7.2,30.3,7.8,vegan,bengali,1,weight_loss|light
Paneer Cubes 7368,snack,296,13.1,55.3,11.0,vegetarian,punjabi,1,weight_loss|light
Tofu Stir Fry 7369,lunch,381,17.9,69.5,9.4,vegan,kerala,1,weight_loss|light
Vegetable Khichdi 7370,lunch,589,36.9,34.1,13.3,vegetarian,mixed,0,muscle_gain|high_protein
Tofu Curry 7371,dinner,700,33.0,56.3,19.0,vegan,kerala,0,muscle_gain|high_protein
Sabudana Khichdi 7372,breakfast,356,37.3,73.5,5.2,vegetarian,hyderabadi,1,muscle_gain|high_protein
Paneer Bhurji 7373,dinner,486,40.4,41.6,8.1,vegetarian,kerala,1,muscle_gain|high_protein
Oats with Milk 7374,breakfast,381,32.1,73.9,9.0,vegetarian,south_indian,1,muscle_gain|high_protein
Boiled Eggs 7375,snack,232,9.3,30.5,12.7,non_vegetarian,rajasthani,1,improve_stamina|carb_rich
Grilled Chicken 7376,dinner,378,13.0,74.6,17.4,non_vegetarian,rajasthani,1,weight_loss|light
Paneer Cubes 7377,snack,262,11.9,32.8,15.7,vegetarian,north_indian,1,weight_loss|light
Fruit Bowl 7378,breakfast,190,18.4,75.8,11.6,vegan,south_indian,1,weight_loss|light
Vegetable Poha 7379,breakfast,201,18.1,69.1,5.9,vegetarian,gujarati,1,weight_loss|light
Masala Omelette 7380,breakfast,269,6.8,67.6,3.5,non_vegetarian,hyderabadi,1,weight_loss|light
Chicken Curry Rice 7381,lunch,530,10.7,25.4,11.3,non_vegetarian,mixed,0,improve_stamina|carb_rich
Corn Chaat 7382,snack,111,6.2,22.2,11.2,vegan,gujarati,1,weight_loss|light
Thepla 7383,breakfast,283,9.8,37.9,16.0,vegetarian,mixed,1,weight_loss|light
Sprouts Salad 7384,snack,86,18.7,38.9,23.4,vegan,rajasthani,0,balanced|beginner
Thepla 7385,breakfast,404,19.0,68.9,15.1,vegetarian,rajasthani,1,weight_loss|light
Paneer Cubes 7386,snack,135,12.3,48.4,8.0,vegetarian,north_indian,1,weight_loss|light
Hyderabadi Biryani 7387,lunch,398,18.2,50.9,14.2,non_vegetarian,punjabi,1,improve_stamina|carb_rich
Tofu Stir Fry 7388,lunch,592,5.6,78.7,11.3,vegan,south_indian,0,improve_stamina|carb_rich
Fish Fry 7389,dinner,471,31.3,61.9,20.5,non_vegetarian,kerala,0,muscle_gain|high_protein
Buttermilk 7390,snack,187,8.9,59.8,15.9,vegetarian,hyderabadi,1,improve_stamina|carb_rich
Upma 7391,breakfast,307,5.8,64.4,5.8,vegetarian,bengali,1,balanced|beginner
Paneer Cubes 7392,snack,254,6.3,61.3,23.7,vegetarian,bengali,0,improve_stamina|carb_rich
Thepla 7393,breakfast,277,13.8,34.0,11.7,vegetarian,south_indian,1,weight_loss|light
Tofu Stir Fry 7394,lunch,599,29.7,20.3,5.2,vegan,hyderabadi,0,muscle_gain|high_protein
Chicken Curry Rice 7395,lunch,529,9.4,42.8,17.4,non_vegetarian,hyderabadi,0,improve_stamina|carb_rich
Fruit Salad 7396,snack,225,13.9,38.4,18.5,vegan,punjabi,0,improve_stamina|carb_rich
Paneer Roti 7397,lunch,401,19.0,58.0,13.1,vegetarian,kerala,1,balanced|beginner
Masala Omelette 7398,breakfast,263,31.6,38.4,4.8,non_vegetarian,gujarati,1,muscle_gain|high_protein
Vegetable Poha 7399,breakfast,428,6.0,75.4,19.9,vegetarian,hyderabadi,0,balanced|beginner
Protein Shake 7400,snack,141,42.7,75.9,17.3,vegetarian,north_indian,1,muscle_gain|high_protein
Fish Curry Rice 7401,lunch,439,9.1,25.5,3.2,non_vegetarian,bengali,1,improve_stamina|carb_rich
Peanut Chaat 7402,snack,111,9.6,64.8,4.2,vegetarian,rajasthani,1,weight_loss|light
Grilled Chicken 7403,dinner,447,10.1,47.7,5.3,non_vegetarian,gujarati,1,improve_stamina|carb_rich
Chicken Curry Rice 7404,lunch,652,7.6,70.2,21.8,non_vegetarian,bengali,0,weight_loss|light
Sabudana Khichdi 7405,breakfast,300,6.6,39.6,18.2,vegetarian,punjabi,0,balanced|beginner
Corn Chaat 7406,snack,161,29.1,32.3,24.8,vegan,kerala,0,muscle_gain|high_protein
Corn Chaat 7407,snack,262,17.9,37.4,3.9,vegan,gujarati,1,improve_stamina|carb_rich
Rajma Chawal 7408,lunch,528,10.9,78.5,8.4,vegetarian,punjabi,0,improve_stamina|carb_rich
Hyderabadi Biryani 7409,lunch,401,18.5,33.1,8.9,non_vegetarian,gujarati,1,muscle_gain|high_protein
Sabudana Khichdi 7410,breakfast,158,15.5,52.1,17.0,vegetarian,kerala,1,improve_stamina|carb_rich
Rajma Chawal 7411,lunch,370,14.3,33.2,17.0,vegetarian,maharashtrian,1,improve_stamina|carb_rich
Protein Shake 7412,snack,159,42.0,35.7,17.2,vegetarian,kerala,1,muscle_gain|high_protein
Mixed Veg Curry 7413,dinner,559,37.3,55.3,15.3,vegetarian,punjabi,0,muscle_gain|high_protein
Dal Tadka 7414,dinner,650,37.6,71.1,14.3,vegetarian,hyderabadi,0,muscle_gain|high_protein
Paneer Roti 7415,lunch,585,18.7,53.9,8.5,vegetarian,mixed,0,muscle_gain|high_protein
Peanut Chaat 7416,snack,96,14.7,52.7,22.1,vegetarian,maharashtrian,0,weight_loss|light
Fish Fry 7417,dinner,619,18.8,69.5,21.2,non_vegetarian,rajasthani,0,muscle_gain|high_protein
Kadhi Rice 7418,lunch,691,8.9,50.5,20.0,vegetarian,south_indian,0,improve_stamina|carb_rich
Grilled Chicken 7419,dinner,481,15.2,63.5,11.6,non_vegetarian,bengali,1,weight_loss|light
Fruit Bowl 7420,breakfast,344,12.3,67.5,20.8,vegan,rajasthani,0,weight_loss|light
Idli Sambar 7421,breakfast,204,11.5,33.1,5.6,vegetarian,punjabi,1,weight_loss|light
Buttermilk 7422,snack,162,7.5,45.0,17.2,vegetarian,punjabi,1,improve_stamina|carb_rich
Corn Chaat 7423,snack,180,21.9,67.8,13.5,vegan,south_indian,1,muscle_gain|high_protein
Roti Sabji 7424,dinner,452,8.8,25.5,19.9,vegetarian,north_indian,0,weight_loss|light
Sabudana Khichdi 7425,breakfast,223,19.5,50.8,11.8,vegetarian,bengali,1,muscle_gain|high_protein
Vegetable Khichdi 7426,lunch,435,30.6,40.0,23.0,vegetarian,punjabi,0,muscle_gain|high_protein
Fish Fry 7427,dinner,660,15.5,67.7,6.6,non_vegetarian,bengali,0,improve_stamina|carb_rich
Dal Tadka 7428,dinner,424,12.6,35.6,22.4,vegetarian,maharashtrian,0,weight_loss|light
Dal Tadka 7429,dinner,641,23.5,67.1,3.5,vegetarian,mixed,0,muscle_gain|high_protein
Fruit Salad 7430,snack,84,17.8,79.7,8.9,vegan,punjabi,1,improve_stamina|carb_rich
Sprouts Salad 7431,snack,265,10.3,48.1,11.3,vegan,south_indian,1,weight_loss|light
Fruit Salad 7432,snack,192,17.1,78.9,14.2,vegan,north_indian,1,balanced|beginner
Dal Rice 7433,lunch,699,15.3,64.0,13.6,vegetarian,north_indian,0,weight_loss|light
Paneer Sandwich 7434,breakfast,150,5.9,66.4,21.6,vegetarian,gujarati,0,improve_stamina|carb_rich
Paneer Cubes 7435,snack,216,7.0,62.9,15.6,vegetarian,hyderabadi,1,improve_stamina|carb_rich
Hyderabadi Biryani 7436,lunch,667,6.3,59.3,5.5,non_vegetarian,rajasthani,0,balanced|beginner
Vegetable Soup 7437,dinner,582,41.1,54.9,24.5,vegan,mixed,0,muscle_gain|high_protein
Fruit Salad 7438,snack,140,16.3,62.3,14.2,vegan,gujarati,1,improve_stamina|carb_rich
Chicken Curry Rice 7439,lunch,559,44.9,51.9,10.4,non_vegetarian,maharashtrian,0,muscle_gain|high_protein
Paneer Bhurji 7440,dinner,368,7.4,69.9,24.4,vegetarian,mixed,0,weight_loss|light
Paneer Sandwich 7441,breakfast,427,36.5,32.1,18.6,vegetarian,mixed,0,muscle_gain|high_protein
Corn Chaat 7442,snack,184,5.5,31.4,23.1,vegan,mixed,0,improve_stamina|carb_rich
Paneer Roti 7443,lunch,667,14.3,74.2,4.5,vegetarian,bengali,0,improve_stamina|carb_rich
Oats with Milk 7444,breakfast,432,16.4,79.1,15.7,vegetarian,bengali,1,balanced|beginner
Sprouts Salad 7445,snack,91,33.5,60.5,24.0,vegan,bengali,0,muscle_gain|high_protein
Fruit Bowl 7446,breakfast,380,13.8,43.1,22.3,vegan,south_indian,0,weight_loss|light
Paneer Sandwich 7447,breakfast,210,37.6,79.7,16.3,vegetarian,mixed,1,muscle_gain|high_protein
Vegetable Khichdi 7448,lunch,469,18.3,46.7,8.9,vegetarian,bengali,1,balanced|beginner
Grilled Chicken 7449,dinner,481,12.2,72.1,8.8,non_vegetarian,maharashtrian,1,weight_loss|light
Egg Curry 7450,dinner,577,6.8,50.9,13.1,non_vegetarian,mixed,0,improve_stamina|carb_rich
Fruit Bowl 7451,breakfast,185,11.5,47.9,23.4,vegan,punjabi,0,improve_stamina|carb_rich
Vegetable Khichdi 7452,lunch,364,10.6,33.9,24.0,vegetarian,south_indian,0,improve_stamina|carb_rich
Paneer Bhurji 7453,dinner,561,10.8,28.5,16.0,vegetarian,rajasthani,0,weight_loss|light
Upma 7454,breakfast,219,5.4,36.2,3.6,vegetarian,north_indian,1,balanced|beginner
Fruit Salad 7455,snack,142,9.1,78.0,11.5,vegan,maharashtrian,1,weight_loss|light
Boiled Eggs 7456,snack,231,25.8,28.5,19.6,non_vegetarian,kerala,0,muscle_gain|high_protein
Peanut Chaat 7457,snack,108,10.4,53.6,16.9,vegetarian,punjabi,1,weight_loss|light
Mixed Veg Curry 7458,dinner,575,37.3,60.7,22.7,vegetarian,mixed,0,muscle_gain|high_protein
Tofu Scramble 7459,breakfast,170,9.1,76.7,15.9,vegan,hyderabadi,1,balanced|beginner
Kadhi Rice 7460,lunch,395,6.7,60.1,9.9,vegetarian,kerala,1,balanced|beginner
Boiled Eggs 7461,snack,227,15.0,33.9,3.8,non_vegetarian,north_indian,1,weight_loss|light
Roti Sabji 7462,dinner,482,11.6,20.9,18.7,vegetarian,maharashtrian,0,weight_loss|light
Fish Fry 7463,dinner,406,5.1,79.5,12.7,non_vegetarian,north_indian,1,balanced|beginner
Paneer Cubes 7464,snack,175,12.2,71.3,18.6,vegetarian,mixed,0,balanced|beginner
Vegetable Soup 7465,dinner,524,6.8,79.3,12.9,vegan,rajasthani,0,weight_loss|light
Fish Curry Rice 7466,lunch,632,9.7,64.5,5.1,non_vegetarian,north_indian,0,balanced|beginner
Thepla 7467,breakfast,358,34.7,51.0,15.4,vegetarian,maharashtrian,1,muscle_gain|high_protein
Sprouts Salad 7468,snack,296,15.8,78.8,24.0,vegan,gujarati,0,balanced|beginner
Sabudana Khichdi 7469,breakfast,360,16.1,68.8,19.1,vegetarian,bengali,0,weight_loss|light
Oats with Milk 7470,breakfast,285,30.4,60.9,19.1,vegetarian,bengali,0,muscle_gain|high_protein
Kadhi Rice 7471,lunch,637,11.8,45.8,5.6,vegetarian,maharashtrian,0,weight_loss|light
Sprouts Salad 7472,snack,210,14.2,64.2,24.5,vegan,kerala,0,balanced|beginner
Peanut Chaat 7473,snack,95,15.8,34.5,18.6,vegetarian,bengali,0,balanced|beginner
Egg Curry 7474,dinner,515,10.6,67.4,11.2,non_vegetarian,south_indian,0,weight_loss|light
Peanut Chaat 7475,snack,279,44.3,65.5,19.3,vegetarian,punjabi,0,muscle_gain|high_protein
Thepla 7476,breakfast,447,41.2,46.1,22.4,vegetarian,rajasthani,0,muscle_gain|high_protein
Fish Fry 7477,dinner,417,11.2,46.6,17.7,non_vegetarian,south_indian,1,weight_loss|light
Chicken Curry Rice 7478,lunch,489,7.3,64.1,9.0,non_vegetarian,rajasthani,1,balanced|beginner
Paneer Roti 7479,lunch,573,11.9,50.1,8.7,vegetarian,punjabi,0,balanced|beginner
Corn Chaat 7480,snack,207,9.9,37.0,12.0,vegan,mixed,1,balanced|beginner
Tofu Curry 7481,dinner,588,22.6,60.7,8.2,vegan,hyderabadi,0,muscle_gain|high_protein
Protein Shake 7482,snack,276,15.7,38.3,3.9,vegetarian,north_indian,1,balanced|beginner
Upma 7483,breakfast,277,6.7,71.4,8.4,vegetarian,bengali,1,improve_stamina|carb_rich
Chicken Curry Rice 7484,lunch,375,18.2,56.6,24.2,non_vegetarian,north_indian,0,weight_loss|light
Paneer Cubes 7485,snack,154,15.3,47.0,10.1,vegetarian,punjabi,1,weight_loss|light
Chicken Curry Rice 7486,lunch,434,17.4,38.7,9.9,non_vegetarian,kerala,1,balanced|beginner
Tofu Curry 7487,dinner,625,7.4,34.2,12.3,vegan,mixed,0,balanced|beginner
Fish Fry 7488,dinner,477,21.8,69.5,5.5,non_vegetarian,maharashtrian,1,muscle_gain|high_protein
Dal Tadka 7489,dinner,379,19.7,61.9,17.1,vegetarian,gujarati,1,muscle_gain|high_protein
Tofu Scramble 7490,breakfast,392,19.6,25.7,20.5,vegan,rajasthani,0,balanced|beginner
Grilled Chicken 7491,dinner,521,18.3,39.3,7.2,non_vegetarian,punjabi,0,improve_stamina|carb_rich
Paneer Cubes 7492,snack,121,33.9,54.2,13.7,vegetarian,mixed,1,muscle_gain|high_protein
Mixed Veg Curry 7493,dinner,476,17.8,37.5,14.1,vegetarian,hyderabadi,1,improve_stamina|carb_rich
Paneer Sandwich 7494,breakfast,271,6.5,40.2,11.3,vegetarian,gujarati,1,balanced|beginner
Mixed Veg Curry 7495,dinner,433,8.0,63.3,8.3,vegetarian,kerala,1,balanced|beginner
Paneer Bhurji 7496,dinner,664,21.3,60.7,21.8,vegetarian,kerala,0,muscle_gain|high_protein
Mixed Veg Curry 7497,dinner,528,17.4,40.5,22.4,vegetarian,mixed,0,improve_stamina|carb_rich
Protein Shake 7498,snack,169,29.5,64.7,18.4,vegetarian,gujarati,0,muscle_gain|high_protein
Vegetable Soup 7499,dinner,496,14.5,69.1,12.9,vegan,hyderabadi,1,improve_stamina|carb_rich
Dal Rice 7500,lunch,556,36.3,41.5,11.9,vegetarian,south_indian,0,muscle_gain|high_protein
Dal Rice 7501,lunch,683,27.9,73.5,18.2,vegetarian,south_indian,0,muscle_gain|high_protein
Sprouts Salad 7502,snack,244,9.2,64.4,20.7,vegan,bengali,0,improve_stamina|carb_rich
Paneer Bhurji 7503,dinner,620,19.7,56.1,15.2,vegetarian,mixed,0,muscle_gain|high_protein
Vegetable Soup 7504,dinner,685,16.5,27.1,19.0,vegan,rajasthani,0,weight_loss|light
Paneer Sandwich 7505,breakfast,268,12.8,46.2,9.8,vegetarian,mixed,1,weight_loss|light
Tofu Curry 7506,dinner,391,16.1,44.5,24.3,vegan,mixed,0,weight_loss|light
Hyderabadi Biryani 7507,lunch,430,14.5,77.7,8.1,non_vegetarian,gujarati,1,improve_stamina|carb_rich
Paneer Sandwich 7508,breakfast,347,12.9,54.0,7.8,vegetarian,bengali,1,improve_stamina|carb_rich
Paneer Sandwich 7509,breakfast,235,14.0,56.0,18.8,vegetarian,punjabi,0,weight_loss|light
Roasted Chana 7510,snack,129,29.7,69.0,4.8,vegan,mixed,1,muscle_gain|high_protein
Tofu Scramble 7511,breakfast,390,14.3,21.6,8.0,vegan,bengali,1,weight_loss|light
Rajma Chawal 7512,lunch,403,7.7,69.9,21.4,vegetarian,hyderabadi,0,improve_stamina|carb_rich
Roti Sabji 7513,dinner,690,17.3,66.9,4.8,vegetarian,hyderabadi,0,balanced|beginner
Protein Shake 7514,snack,272,14.5,22.3,24.2,vegetarian,kerala,0,weight_loss|light
Vegetable Soup 7515,dinner,607,19.1,26.2,22.7,vegan,mixed,0,muscle_gain|high_protein
Tofu Curry 7516,dinner,377,12.9,55.1,9.8,vegan,maharashtrian,1,balanced|beginner
Fruit Bowl 7517,breakfast,224,6.7,25.8,10.0,vegan,mixed,1,improve_stamina|carb_rich
Masala Omelette 7518,breakfast,251,9.8,23.5,21.5,non_vegetarian,punjabi,0,weight_loss|light
Grilled Chicken 7519,dinner,426,7.6,60.5,3.8,non_vegetarian,punjabi,1,balanced|beginner
Idli Sambar 7520,breakfast,226,19.5,41.9,11.4,vegetarian,punjabi,1,weight_loss|light
Hyderabadi Biryani 7521,lunch,475,15.0,46.8,6.7,non_vegetarian,maharashtrian,1,improve_stamina|carb_rich
Paneer Bhurji 7522,dinner,443,19.9,46.6,11.5,vegetarian,hyderabadi,1,weight_loss|light
Oats with Milk 7523,breakfast,269,10.4,23.3,7.8,vegetarian,maharashtrian,1,weight_loss|light
Oats with Milk 7524,breakfast,423,19.5,61.1,10.0,vegetarian,punjabi,1,muscle_gain|high_protein
Paneer Cubes 7525,snack,175,19.3,23.3,13.1,vegetarian,north_indian,1,weight_loss|light
Oats with Milk 7526,breakfast,429,19.6,63.9,21.2,vegetarian,bengali,0,improve_stamina|carb_rich
Thepla 7527,breakfast,253,11.6,70.4,3.5,vegetarian,north_indian,1,improve_stamina|carb_rich
